803743183758758000,0,2,0,1,0,0,1,Positive
803743233834619000,0,0,0,4,0,0,0,Positive
803752003889459000,0,0,0,0,0,0,0,Positive
803752095614718000,0,0,0,2,0,0,0,Positive
803752101042147000,0,0,0,2,0,0,0,Positive
803752162991993000,1,1,0,0,0,0,0,Positive
803752176384438000,1,2,1,1,0,0,0,Negative
803752245087113000,0,0,0,6,0,0,0,Positive
803752250409624000,0,0,0,1,0,1,0,Negative
803752289869713000,1,0,0,1,0,0,0,Positive
803752294441325000,0,0,0,3,0,0,0,Negative
803752340570382000,0,0,0,5,0,0,0,Positive
803752366344442000,0,1,1,1,0,0,0,Negative
803752426863993000,0,0,0,4,3,0,0,Positive
803752514961240000,0,0,0,0,0,0,0,Positive
803752526818386000,0,0,0,0,0,0,0,Negative
803752576768508000,2,0,0,2,0,0,0,Positive
803752630803571000,0,0,0,0,0,0,0,Positive
803752641897660000,0,1,0,1,1,0,0,Positive
803752792083099000,0,0,0,0,0,0,0,Negative
803752793592971000,0,2,0,1,0,0,0,Positive
803755098853806000,0,0,0,2,0,0,0,Positive
803755125898494000,0,2,0,6,5,0,0,Positive
803755196111352000,0,0,0,2,0,0,0,Positive
803755197445112000,1,1,0,4,0,2,0,Negative
803726132788883000,0,0,0,4,0,0,0,Negative
803752765533012000,0,0,0,0,0,0,0,Negative
803755172069523000,0,0,0,10,1,0,0,Negative
803755166012830000,0,1,0,11,2,1,0,Negative
803754920012816000,2,1,0,8,0,0,0,Negative
803721659115045000,0,0,0,7,4,0,0,Negative
803723467203953000,0,0,0,5,2,1,0,Negative
803722732949029000,1,0,0,3,1,0,0,Negative
803721399416267000,0,0,0,2,0,0,0,Negative
803743092553765000,0,0,0,5,3,0,0,Negative
803721609513030000,0,1,0,2,0,0,0,Negative
803720977049735000,0,0,0,11,3,1,0,Negative
803722286398378000,0,0,0,11,1,1,0,Negative
803752686080426000,0,0,0,1,0,0,0,Negative
803722957151465000,1,0,0,4,0,1,0,Negative
803721942851322000,0,1,0,3,0,0,0,Negative
803752098764640000,1,0,0,13,1,0,0,Negative
803721883258651000,2,0,0,2,0,0,0,Negative
803721125117170000,0,0,0,5,2,0,0,Positive
803722753719341000,0,0,0,1,0,0,0,Negative
803752784202002000,0,0,0,3,0,2,0,Negative
803726459680522000,0,0,0,5,0,0,0,Negative
803751978786505000,1,1,0,6,0,0,0,Negative
803752756343403000,0,0,0,3,0,2,0,Negative
803721907631751000,0,0,0,0,0,0,0,Negative
803721013418561000,0,0,0,8,0,0,0,Negative
803722475217392000,0,0,0,9,0,1,0,Negative
803721580052300000,0,0,0,7,4,1,0,Negative
803726387152458000,1,0,0,4,0,0,0,Negative
803754922386653000,0,0,0,8,2,0,0,Negative
803743188355687000,1,1,0,3,1,0,0,Negative
803752511542854000,0,1,0,0,0,0,0,Negative
803752462138151000,0,0,0,1,0,1,0,Negative
803752369292907000,0,0,0,0,0,1,0,Negative
803722220401033000,0,0,0,7,2,0,0,Positive
803723241915196000,0,1,0,1,0,0,1,Positive
803725922356474000,2,0,0,6,1,1,0,Negative
803752670292869000,1,0,1,3,0,0,0,Negative
803720887916577000,1,0,1,1,0,0,0,Positive
803726494719771000,0,0,1,3,0,0,0,Negative
803755051089007000,1,0,0,6,0,1,0,Negative
803726035602653000,0,0,0,5,0,0,0,Negative
803726209381110000,1,0,0,7,2,1,0,Negative
803723359880118000,0,0,0,9,0,1,0,Negative
803722272498401000,1,0,1,3,2,0,0,Negative
803720755468898000,0,0,0,0,0,0,0,Negative
803752448166924000,3,1,0,0,0,0,0,Negative
803723120536392000,1,0,0,1,0,0,0,Negative
803723428389945000,0,0,0,14,0,0,0,Negative
803720906942153000,0,0,0,8,0,1,0,Negative
803726611069575000,0,0,0,8,7,1,0,Negative
803741478895940000,0,1,0,1,0,0,0,Negative
803721650516673000,1,0,0,1,0,0,0,Positive
803752720058511000,0,1,0,2,2,1,0,Negative
803726451065389000,0,0,0,5,0,0,0,Negative
803720995173302000,0,0,0,0,0,0,0,Negative
803726078913036000,0,0,0,7,1,0,0,Negative
803722440756994000,0,1,0,9,4,0,0,Negative
803752554865623000,0,1,0,5,0,0,0,Positive
803722055061504000,0,0,0,12,1,1,0,Negative
803723269241045000,0,0,0,1,0,0,0,Negative
803721298140537000,2,0,0,3,0,0,0,Negative
803726456350249000,1,0,1,1,0,0,0,Negative
803722711604203000,0,0,0,2,0,0,0,Negative
803726022696833000,0,0,0,5,0,0,0,Negative
803755238280704000,3,0,0,1,0,1,0,Negative
803726538327859000,2,0,0,4,0,0,0,Negative
803752168004022000,1,0,0,6,0,1,0,Negative
803752099452330000,0,1,0,5,0,1,0,Negative
803721699388719000,0,0,0,2,1,0,0,Negative
803723008254902000,0,0,0,12,13,0,0,Negative
803752430773019000,0,0,0,6,1,0,0,Negative
803722804466160000,0,0,0,8,7,1,0,Negative
803721612679782000,0,1,0,2,0,0,0,Negative
803726270303445000,1,0,1,5,0,1,0,Negative
803752258764566000,0,0,0,7,0,1,0,Positive
803752408346141000,0,0,0,8,2,0,0,Negative
803752435843994000,0,2,0,1,1,0,0,Positive
803725952920359000,0,0,0,7,0,1,0,Positive
803721028186739000,0,0,0,8,0,0,0,Negative
803723465022906000,0,0,0,12,0,0,0,Negative
803741773373706000,1,0,0,1,1,1,0,Negative
803752764031410000,0,0,0,2,0,1,0,Negative
803725964513517000,0,0,0,3,0,0,0,Negative
803722333005320000,0,0,0,7,2,0,0,Positive
803752269023826000,0,0,0,12,0,1,0,Negative
803755038166385000,0,0,0,13,0,3,0,Negative
803755116469756000,0,0,0,12,1,0,0,Negative
803752185083199000,1,0,0,6,1,1,0,Negative
803722417998696000,0,1,1,3,0,0,0,Negative
803723360588861000,0,0,0,10,1,0,0,Negative
803721578831696000,0,0,0,8,0,0,0,Negative
803743107875541000,0,0,0,2,0,0,0,Negative
803720930585297000,0,0,0,5,0,0,0,Negative
803721427836957000,0,0,0,11,1,1,0,Negative
803720942430003000,1,0,0,1,0,0,0,Positive
803721138455138000,0,1,0,4,0,1,0,Negative
803726021325296000,0,0,0,0,0,0,0,Negative
803726064426123000,1,0,0,0,0,0,0,Positive
803722698803253000,0,0,0,0,0,0,0,Negative
803752361462108000,2,1,0,0,0,0,0,Negative
803725903503172000,0,1,0,2,0,0,0,Negative
803722235210908000,2,0,0,3,1,1,0,Negative
803722543723057000,0,0,0,7,0,1,0,Negative
803743225697563000,0,0,0,5,2,0,0,Negative
803752574071415000,0,0,0,11,4,0,0,Negative
803752657127166000,0,0,0,3,1,1,0,Negative
803752773552603000,0,0,0,0,0,0,0,Negative
803743217673867000,1,0,0,8,0,0,0,Negative
803720997975237000,1,0,1,3,0,0,1,Positive
803726492400230000,1,0,0,0,0,0,0,Negative
803722206710665000,1,1,0,3,0,0,0,Negative
803741757120938000,0,0,0,10,3,0,0,Negative
803723431028097000,1,0,0,4,0,0,0,Negative
803741734190518000,1,0,0,1,0,0,0,Negative
803726151260586000,0,0,0,4,0,0,0,Negative
803752252624216000,0,0,0,6,1,2,0,Negative
803721227869295000,0,0,0,1,0,1,0,Negative
803722211399975000,1,0,0,0,0,0,0,Negative
803721837595136000,0,0,0,14,0,3,0,Negative
803720909265797000,0,0,0,9,2,0,0,Negative
803722833406763000,0,0,0,1,0,0,0,Negative
803721438817583000,0,0,1,4,0,0,0,Positive
803721182897787000,0,0,0,12,0,0,0,Negative
803741765530518000,0,0,0,10,1,0,0,Negative
803754976237322000,0,0,0,11,1,0,0,Negative
803722060593791000,0,0,0,0,0,0,0,Negative
803726584263901000,0,1,0,4,0,0,0,Negative
803741415989715000,0,0,0,19,0,0,0,Negative
803723165046284000,1,1,0,3,0,0,0,Negative
803721109732520000,2,0,1,3,0,0,0,Negative
803722081359655000,1,0,0,1,1,1,0,Negative
803726683920417000,0,0,0,7,0,0,0,Negative
803752558443385000,2,1,0,4,2,1,0,Negative
803726482367345000,0,0,0,0,0,0,0,Negative
803725877456630000,0,2,0,2,0,0,0,Negative
803722393709584000,0,1,0,9,2,1,0,Negative
803723368109318000,0,0,0,15,0,0,0,Negative
803722950880833000,0,0,0,2,0,0,0,Negative
803751969344979000,0,0,0,3,0,1,0,Negative
803722296808513000,0,0,0,2,0,0,0,Negative
803722845020979000,0,0,0,9,0,1,0,Negative
803741735151092000,1,0,0,2,0,0,0,Positive
803721367216472000,0,3,0,3,0,0,0,Negative
803722707984613000,0,0,0,3,1,0,0,Negative
803721559214961000,0,0,0,4,3,0,0,Negative
803752528907268000,0,1,0,4,0,0,0,Negative
803721437743723000,1,1,1,0,0,0,0,Negative
803723196281328000,1,1,0,5,1,0,0,Negative
803743059733258000,0,1,0,2,0,0,0,Negative
803725945140081000,0,0,0,3,0,0,0,Negative
803741688300794000,0,0,0,0,0,0,0,Negative
803752238850212000,0,0,0,2,1,0,0,Negative
803720941431685000,0,0,0,1,0,1,0,Negative
803726265307918000,0,0,0,8,0,0,0,Negative
803722228798018000,0,0,0,5,0,0,0,Negative
803720775479935000,0,0,0,5,0,0,0,Negative
803723304661971000,0,0,0,5,2,2,0,Negative
803741410658685000,1,0,0,4,0,0,0,Negative
803755219301450000,0,0,0,6,5,0,0,Negative
803721457679434000,0,0,0,1,0,0,0,Positive
803752515523187000,0,0,0,12,1,0,0,Negative
803741503826719000,0,0,0,4,0,1,0,Negative
803721768624071000,0,0,0,9,0,0,1,Positive
803726270370460000,0,0,0,7,0,1,0,Positive
803741839912305000,1,0,0,8,1,0,0,Negative
803723181219607000,1,0,0,0,0,0,0,Negative
803752531977499000,0,0,0,3,0,2,0,Negative
803741621024158000,1,0,0,4,0,0,0,Negative
803722682592363000,0,0,0,5,0,0,0,Negative
803723239738503000,0,1,0,7,1,0,0,Negative
803721155114713000,0,0,0,8,2,0,0,Negative
803723118648951000,1,0,0,1,0,0,0,Negative
803720943310963000,0,0,0,6,2,0,0,Negative
803726021925040000,0,0,0,4,0,0,0,Negative
803721180351869000,2,0,0,2,0,0,0,Positive
803755200557158000,0,0,0,0,0,0,0,Negative
803726116594872000,0,0,0,4,3,0,0,Negative
803722579789935000,1,0,1,3,2,0,0,Negative
803722762497892000,0,0,0,11,6,0,1,Negative
803721780649022000,1,0,0,6,0,0,0,Negative
803720911299846000,0,0,0,7,2,0,0,Positive
803723153683911000,0,0,0,10,0,0,0,Negative
803723004144472000,0,0,0,2,0,1,0,Negative
803752644636340000,3,0,0,4,1,0,0,Negative
803720759499596000,0,0,0,4,0,0,0,Negative
803722819943043000,1,0,0,0,0,0,0,Negative
803723410090160000,0,0,0,0,0,0,0,Negative
803726031467053000,0,0,0,7,0,0,0,Negative
803721329967059000,0,0,0,11,0,0,0,Negative
803726247117390000,2,0,0,5,1,1,0,Negative
803741400407962000,0,1,1,2,0,2,0,Negative
803723244532474000,0,1,0,2,0,0,0,Negative
803752620179362000,0,0,0,5,3,0,0,Negative
803726323545940000,1,0,0,4,0,0,0,Positive
803752284433695000,0,0,0,12,0,1,0,Negative
803723085836861000,2,0,0,0,0,0,0,Positive
803722251224945000,0,0,0,7,0,0,0,Negative
803723487265190000,1,2,0,4,0,0,0,Negative
803722419953250000,0,0,0,8,0,0,0,Negative
803722612614439000,0,0,0,11,0,0,0,Negative
803726046558351000,1,2,1,2,0,0,0,Negative
803721032515207000,0,0,0,10,0,2,0,Negative
803752123678609000,0,0,0,27,19,0,0,Negative
803722230769152000,1,0,0,0,0,0,0,Negative
803755024102945000,1,0,0,2,0,0,0,Negative
803721903517078000,0,0,0,0,0,0,0,Negative
803721954653970000,0,0,0,1,1,0,0,Negative
803721632426561000,0,0,0,4,3,0,0,Negative
803754933350564000,0,0,0,1,0,1,0,Negative
803721440356926000,1,1,0,5,0,0,0,Negative
803722932648350000,0,0,0,4,0,0,0,Negative
803743204604514000,0,0,0,5,2,0,1,Positive
803752288242106000,0,0,0,11,0,1,0,Negative
803721819006136000,0,0,0,7,0,0,0,Negative
803721394311877000,0,0,0,14,0,4,0,Negative
803721637900132000,1,0,0,0,0,0,0,Negative
803726475400618000,0,0,0,6,0,0,0,Negative
803721344399659000,0,0,0,1,0,1,0,Negative
803743243598905000,3,0,0,4,3,0,1,Positive
803722767807824000,0,0,0,11,6,0,1,Negative
803752753742967000,0,2,1,0,0,0,0,Negative
803723329148518000,0,2,0,4,0,1,0,Negative
803726470849982000,1,3,0,2,0,0,0,Negative
803722312612651000,0,1,0,0,0,0,0,Positive
803726292667499000,2,0,0,5,1,1,0,Negative
803721240460612000,0,0,0,4,1,0,0,Positive
803720703543427000,0,1,0,14,0,0,0,Negative
803741781875655000,2,0,0,3,1,1,0,Negative
803723202635567000,0,0,0,0,0,0,0,Negative
803723238270452000,1,1,0,4,0,0,0,Negative
803721318772408000,3,0,0,2,0,1,0,Negative
803721817282253000,0,0,0,1,0,1,0,Negative
803721024365658000,0,0,0,8,0,0,0,Negative
803721217911898000,1,0,0,4,0,0,0,Negative
803752237520417000,0,0,0,14,0,2,0,Negative
803755066423464000,1,0,0,7,1,0,0,Negative
803752018267558000,0,0,0,7,3,2,0,Negative
803743023376961000,1,0,0,3,0,1,0,Negative
803723320227049000,0,2,0,0,0,0,0,Negative
803741567114740000,1,0,0,4,0,0,0,Negative
803726232428761000,0,0,1,3,0,0,0,Negative
803721031542149000,0,0,0,8,0,0,0,Negative
803726067626189000,1,0,0,9,0,0,0,Positive
803726105907790000,0,0,0,9,0,0,0,Negative
803752641813582000,0,0,0,0,0,0,0,Negative
803721683823534000,1,0,0,1,0,0,0,Positive
803726597865939000,1,0,0,5,1,0,0,Negative
803726049464840000,0,0,0,4,0,0,0,Negative
803723468411810000,0,0,0,1,0,1,0,Negative
803741656315007000,0,0,0,0,0,0,0,Negative
803721604962386000,0,0,0,4,1,1,0,Negative
803722848770540000,0,0,0,7,0,0,0,Negative
803722298188583000,0,0,0,0,0,0,0,Negative
803726305829224000,1,1,0,5,0,0,2,Positive
803741535065911000,1,1,0,1,0,0,0,Negative
803726391766225000,0,0,0,8,6,0,0,Negative
803752330394931000,2,0,0,3,0,0,0,Negative
803743097276416000,1,1,0,0,0,0,0,Negative
803755066238927000,1,1,0,3,0,0,0,Positive
803726566719156000,1,0,0,7,1,0,0,Negative
803722087424590000,0,0,0,8,0,0,0,Negative
803743146987389000,1,0,0,5,0,0,1,Negative
803751993621803000,1,0,0,4,0,0,0,Negative
803721763586712000,0,0,0,5,2,5,0,Negative
803722322225939000,0,0,0,1,0,0,0,Negative
803722389188203000,1,0,0,0,0,0,0,Positive
803726452285985000,0,0,0,2,0,0,0,Negative
803723363990372000,0,0,1,3,0,0,0,Negative
803726427526820000,0,0,0,0,0,0,0,Negative
803726056083444000,0,0,0,4,0,0,0,Negative
803723234860372000,0,0,0,10,0,0,0,Negative
803755047389565000,0,0,0,5,0,1,0,Negative
803726163290051000,0,0,0,7,0,0,0,Negative
803741839979258000,0,0,0,5,2,0,0,Negative
803726108323480000,1,1,0,5,0,0,0,Positive
803726021358780000,0,0,0,4,0,0,0,Negative
803722739743801000,1,0,0,5,0,0,0,Negative
803723152023024000,1,0,0,2,0,0,0,Positive
803720850008511000,0,0,0,0,0,0,0,Negative
803752278452740000,0,0,0,9,0,0,0,Negative
803755213874004000,2,0,0,2,0,0,0,Negative
803752665196929000,0,1,0,1,0,0,0,Negative
803723505955172000,0,0,0,3,0,0,0,Positive
803743097351901000,0,1,1,3,0,0,0,Negative
803726519650554000,1,0,0,2,0,0,0,Positive
803722383592923000,2,0,0,3,0,0,0,Positive
803721810231574000,0,0,0,5,0,1,0,Negative
803743206491886000,0,1,0,0,0,0,0,Negative
803722754021167000,0,0,0,7,0,0,0,Negative
803722474982502000,1,0,0,5,0,0,0,Negative
803722364248683000,0,0,0,2,0,0,0,Positive
803721049691013000,0,1,0,5,0,1,0,Negative
803752311981949000,0,0,0,14,0,0,0,Negative
803743045241999000,0,0,0,5,2,0,1,Positive
803751955675890000,1,0,0,5,1,0,0,Positive
803741484516151000,1,1,0,2,1,0,0,Positive
803726090942423000,1,1,0,3,0,0,0,Positive
803721266989592000,0,0,0,9,1,0,0,Negative
803726305900503000,1,0,0,0,0,0,0,Negative
803741592372842000,1,0,0,1,0,0,0,Negative
803743133322412000,0,0,0,5,2,0,1,Positive
803755055203701000,0,0,0,5,0,0,0,Negative
803722092000657000,0,0,1,3,0,0,1,Positive
803723372525998000,0,2,1,1,0,0,0,Negative
803722225023091000,1,0,1,1,1,0,0,Negative
803723346630193000,0,0,0,8,0,1,0,Negative
803726272002069000,1,0,0,11,0,0,0,Negative
803721602764522000,0,1,0,2,0,0,0,Negative
803751990090224000,0,0,0,5,0,0,0,Negative
803720752973300000,0,0,0,14,1,0,0,Negative
803722005128298000,1,0,0,2,0,0,0,Negative
803741493802496000,0,1,1,1,0,2,0,Negative
803723266540114000,0,0,0,10,0,1,0,Negative
803726041734738000,2,0,0,5,1,1,0,Negative
803726332169425000,1,0,1,6,0,1,0,Negative
803722839299748000,0,0,0,10,0,0,0,Negative
803752711459963000,0,0,0,6,0,0,0,Negative
803722467554378000,0,0,0,2,0,1,0,Negative
803720952160879000,0,0,0,15,10,1,0,Negative
803752261448921000,0,0,0,7,0,1,0,Positive
803723337390170000,0,0,0,13,0,0,0,Negative
803741445135864000,1,0,0,5,2,1,0,Negative
803752271347470000,0,0,1,10,7,2,0,Negative
803726509957644000,0,0,0,0,0,0,0,Negative
803723416142496000,0,0,0,11,0,0,0,Negative
803752471294132000,1,2,0,4,1,1,0,Negative
803752228553159000,1,2,1,2,0,0,0,Negative
803722514853753000,0,0,0,5,0,0,0,Negative
803752762110542000,0,0,0,6,0,0,0,Negative
803726598952206000,0,0,0,7,1,0,0,Negative
803721862970798000,0,0,0,4,1,1,0,Negative
803726081513509000,0,0,0,8,0,1,0,Negative
803752458908500000,0,0,0,1,0,0,0,Negative
803726330353381000,1,0,0,1,0,1,0,Negative
803752010222829000,1,1,0,1,0,0,0,Negative
803752719613710000,0,0,1,4,0,0,0,Positive
803721222873719000,0,0,0,8,1,0,0,Negative
803751969303105000,0,0,0,3,0,1,0,Negative
803726590584746000,2,1,0,1,0,0,0,Negative
803721086152167000,0,0,0,15,0,3,0,Negative
803754969736348000,0,0,0,1,0,1,0,Negative
803721897624015000,0,0,0,4,0,0,0,Negative
803722367071617000,0,0,0,4,0,0,0,Negative
803721653817524000,0,1,0,4,1,2,0,Negative
803726065726329000,2,0,0,5,1,1,0,Negative
803723497700606000,0,0,0,6,1,0,0,Negative
803721488050200000,0,0,0,3,0,0,0,Negative
803721728841175000,0,0,0,5,0,0,0,Negative
803723361331221000,0,0,0,0,0,0,0,Negative
803722410872730000,1,0,0,8,4,2,0,Negative
803720789535158000,0,0,0,8,2,0,0,Negative
803755234048807000,0,0,0,10,3,0,0,Negative
803752442957627000,1,0,1,1,0,0,0,Negative
803743109829956000,1,0,0,4,0,0,0,Negative
803743128406688000,0,0,0,8,0,0,0,Negative
803721433939636000,0,0,1,5,0,0,2,Positive
803721688118657000,0,0,0,4,0,0,0,Negative
803754924312056000,0,0,1,1,0,0,0,Positive
803721997217710000,1,0,0,4,0,1,0,Negative
803723467065528000,0,0,0,7,1,0,0,Negative
803721704182661000,0,0,1,0,0,2,0,Negative
803743085054268000,0,1,0,1,0,0,0,Positive
803721326674452000,0,0,1,5,0,0,2,Positive
803754978741523000,0,0,0,7,0,0,0,Negative
803755016318288000,1,0,0,1,1,2,0,Negative
803743180826870000,0,0,0,10,1,0,0,Negative
803722641324524000,0,0,0,0,0,0,0,Negative
803720919206298000,1,0,0,10,0,0,0,Negative
803751969403728000,0,0,0,3,0,1,0,Negative
803723370583818000,0,0,0,10,2,0,0,Negative
803741639554502000,0,0,0,11,5,0,0,Negative
803721472866976000,0,0,0,3,2,0,0,Negative
803726237139091000,0,0,0,0,0,1,0,Positive
803720833571164000,0,0,0,4,1,0,0,Negative
803755010127516000,1,0,0,3,0,0,0,Positive
803722910204625000,0,0,0,1,0,0,0,Negative
803726134932341000,0,0,0,6,2,3,0,Negative
803720963783201000,0,0,0,0,0,0,0,Negative
803741752515555000,0,0,0,1,0,1,0,Negative
803726153869574000,1,0,0,4,0,0,0,Positive
803722948100039000,0,0,0,4,2,1,0,Negative
803741754281390000,0,0,0,4,0,0,0,Positive
803752641448866000,0,1,0,10,2,1,0,Negative
803741434981454000,1,0,0,4,0,0,0,Negative
803723255899034000,0,0,0,1,0,1,0,Negative
803721672725434000,2,1,0,1,0,0,0,Negative
803721166686822000,2,0,1,4,1,0,0,Negative
803726086819303000,0,0,0,0,0,0,0,Negative
803721436254745000,0,0,0,2,0,1,0,Negative
803741725340512000,0,0,0,12,1,0,0,Negative
803721312426300000,0,0,0,0,0,0,0,Negative
803721614038811000,0,1,0,2,0,0,0,Negative
803722219650216000,3,1,0,1,0,0,0,Negative
803722593488568000,0,0,0,9,0,1,0,Negative
803726278356566000,0,0,0,9,0,0,0,Negative
803720758203740000,0,0,0,9,1,0,0,Positive
803754983783101000,0,0,0,7,3,0,0,Negative
803721008628822000,2,0,0,6,0,1,0,Negative
803723472807543000,0,0,0,0,0,0,0,Negative
803720722652758000,0,1,0,2,0,0,0,Negative
803741410428010000,0,0,0,0,0,0,0,Negative
803755126934487000,0,1,0,4,0,0,0,Negative
803755101277958000,1,0,0,7,0,0,0,Negative
803725937875501000,0,0,0,4,0,0,0,Negative
803721005667496000,0,0,0,7,2,0,0,Negative
803722770613997000,0,0,0,0,0,0,0,Negative
803741493089411000,0,1,1,1,0,2,0,Negative
803726429141791000,0,0,0,2,0,1,0,Negative
803723515631387000,1,1,0,1,0,0,0,Negative
803723353290732000,0,0,0,3,0,0,0,Negative
803721719882117000,0,0,0,3,0,0,0,Negative
803743086090166000,1,1,0,0,0,0,0,Positive
803743079161209000,0,0,0,1,0,0,0,Negative
803726087691899000,2,0,0,0,0,0,0,Negative
803722855523324000,1,0,0,8,1,0,0,Negative
803741497057284000,0,0,0,6,0,1,0,Positive
803722224020713000,0,0,0,4,1,1,0,Negative
803722373715333000,0,0,0,5,0,0,0,Negative
803722345944941000,1,0,0,8,4,2,0,Negative
803722357097558000,0,0,0,6,0,0,0,Negative
803720974352777000,0,0,0,5,0,0,2,Positive
803721279119430000,1,0,0,1,1,1,0,Negative
